name,product,offer,is_celeb,celeb_name,source_v2,spend,cpa,spend_30,n_ad_ids,date_created,first_spend,crossed_date,days_to_winner,age_weeks,bucket,active,unicorn,spend_w1,spend_w2,spend_w3,spend_w4,velocity,launch_month
"Intro bundle sticky note | Deeper sleep and all day energy | Vitals + Magnesium⁺ + Sleep Mask | Lo-fi | Static |  | Product imagery, Ugly ad, Discount |  | Personal Problem/Benefit -  Sleep & energy, Price positioning | BOFU | Heights | Intro Bundle LP |  | Delivery #15.25",Vitals,True,False,,Internal,3085,119,3085,1,2025-08-05,2025-08-05,2025-08-15,10,42,Ageing,False,False,1139,1946,0,0,1.03,Aug 2025
Intro bundle_Gonna get fired_Lo-fi_Video_Talking to camera_Vitals + Magnesium + Sleep Mask_Delivery #19,Vitals,True,False,,Internal,85343,52,33728,13,2024-12-06,2025-01-01,2025-01-03,2,73,Ageing,False,True,9432,11766,6177,4919,11.24,Jan 2025
Jake Humphrey Ambassador | Energy Long Hook 1 | Vitals⁺ | Hi-fi | Video | 1m-1m30s | Podcast | Supportive | Personal Problem/Benefit -  Energy | MOFU | Brightshift | Energy LP |  | Delivery #10.25,Vitals,False,True,Jake Humphrey,Celeb,32047,87,16489,5,2025-05-30,2025-05-30,2025-06-12,13,52,Ageing,False,True,0,3265,7408,5060,5.5,May 2025
Jake Humphrey Ambassador | Energy Long Hook 2 | Vitals⁺ | Hi-fi | Video | 1m-1m30s | Podcast | Supportive | Personal Problem/Benefit -  Energy | MOFU | Brightshift | Energy LP |  | Delivery #10.25,Vitals,False,True,Jake Humphrey,Celeb,62160,98,13392,8,2025-05-30,2025-05-30,2025-06-19,20,52,Ageing,False,True,1,1010,2130,7714,4.46,May 2025
Jake Humphrey Ambassador | Gut health Short Hook 1 | Biotic⁺ | Hi-fi | Video | 45s-1m | Podcast | Educational | Personal Problem/Benefit - Gut health | MOFU | Brightshift | PDP |  | Delivery #10.25,Biotic,False,True,Jake Humphrey,Celeb,4947,115,4947,1,2025-05-27,2025-05-28,2025-05-30,2,52,Ageing,False,False,2737,2210,0,0,4.95,May 2025
Jake Humphrey iteration | More story | Vitals⁺ | Hi-fi | Video | 30-45s | Podcast | Personal story | Personal Problem/Benefit -  Energy | MOFU | Heights | Energy LP | jake humphrey | Delivery #15.25,Vitals,False,True,Jake Humphrey,Celeb,40272,110,23402,6,2025-08-08,2025-08-08,2025-08-16,8,42,Ageing,False,True,2382,3784,6657,8746,7.8,Aug 2025
Leanne Hainsby Ambassador_Leanne's story Angle 2 Hook 2_Hi-fi_Video_1m-1m30s_Talking to camera_Health journey_TOFU_Brightshift_Vitals⁺ + Magnesium⁺_Delivery #5.25,Vitals,False,False,,Brightshift,4530,142,4530,1,2025-03-19,2025-03-24,2025-04-03,10,61,Ageing,False,False,2014,2080,437,0,1.51,Mar 2025
Image | Hambi | CM3 | ITERATION: Iteration_[01/01]_[VITALs+mag]_[Burnout]  |  | Iterations |  |  | 51,Vitals,True,False,,Hambi,3187,80,3143,1,2026-01-15,2026-01-16,2026-02-12,27,19,Ageing,False,False,2180,193,146,535,1.05,Jan 2026
"Matt - Launch Assets | Proof you can feel - Hook 1 - Short | Vitals⁺ | Hi-fi | Video | Podcast | Problem/Benefit - Sleep, Problem/Benefit - Energy | Problem Aware, Solution Aware, Product Aware | Brightshift | Energy LP25.25",Vitals,False,False,,Brightshift,14864,97,11093,3,2026-01-07,2026-01-07,2026-01-19,12,20,Ageing,False,False,1596,1904,3651,3170,3.7,Jan 2026
"Matt - Launch Assets | Simplicity that sells - Hook 1 - Long | Vitals⁺ | Hi-fi | Video | Podcast | Problem/Benefit - Sleep, Problem/Benefit - Energy, Supplement overwhelm | Problem Aware, Solution Aware, Product Aware | Brightshift | Supplement overwhelm LP
25.25",Vitals,False,False,,Brightshift,7622,86,4481,2,2025-12-23,2025-12-27,2026-01-20,24,22,Ageing,False,False,866,667,691,1992,1.49,Dec 2025
"Matt - Launch Assets | Simplicity that sells - Hook 1 - Short | Vitals⁺ | Hi-fi | Video | Podcast | Problem/Benefit - Sleep, Problem/Benefit - Energy, Supplement overwhelm | Problem Aware, Solution Aware, Product Aware | Brightshift | Supplement overwhelm LP
25.25",Vitals,False,False,,Brightshift,6895,43,6895,2,2025-12-23,2025-12-26,2025-12-31,5,22,Ageing,False,False,4937,1958,0,0,2.3,Dec 2025
"Matt - Launch Assets | Simplicity that sells - Hook 4 - Long | Vitals⁺ | Hi-fi | Video | Podcast | Problem/Benefit - Sleep, Problem/Benefit - Energy, Supplement overwhelm | Problem Aware, Solution Aware, Product Aware | Brightshift | Supplement overwhelm LP
25.25",Vitals,False,False,,Brightshift,3035,57,3035,2,2025-12-23,2025-12-26,2026-01-17,22,22,Ageing,False,False,1333,322,1113,268,1.01,Dec 2025
"Matt - Launch Assets | Steady over spiky - Hook 1 - Long | Vitals⁺ | Hi-fi | Video | Podcast | Problem/Benefit - Sleep, Problem/Benefit - Energy | Problem Aware, Solution Aware, Product Aware | Brightshift | Energy LP 25.25",Vitals,False,False,,Brightshift,3100,55,3100,1,2025-12-23,2025-12-27,2026-01-02,6,22,Ageing,False,False,3100,0,0,0,1.03,Dec 2025
"Matt - Launch Assets | Steady over spiky - Hook 4 - Short | Vitals⁺ | Hi-fi | Video | Podcast | Problem/Benefit - Sleep, Problem/Benefit - Energy | Problem Aware, Solution Aware, Product Aware | Brightshift | Energy LP 25.25",Vitals,False,False,,Brightshift,4420,54,4420,1,2025-12-23,2025-12-27,2026-01-01,5,22,Ageing,False,False,4420,0,0,0,1.47,Dec 2025
"Matt Willis Ambassador Biotic | Discovery, Solution, Transformation - Hook 4 | Biotic⁺ | Hi-fi | Video | Podcast | Problem/Benefit - Gut health | Problem Unaware, Problem Aware | Brightshift | PDP | 2.26",Biotic,False,True,Matt Willis,Celeb,1056,264,1056,1,2026-02-03,2026-02-03,2026-02-28,25,16,Ageing,False,False,23,142,177,714,1.06,Feb 2026
"Matt Willis Ambassador Biotic | Problem + Agitation Hook 4 | Biotic⁺ | Hi-fi | Video | Podcast | Problem/Benefit - Gut health | Problem Unaware, Problem Aware | Brightshift | PDP | 2.26",Biotic,False,True,Matt Willis,Celeb,1868,187,1868,1,2026-02-04,2026-02-04,2026-02-28,24,16,Ageing,False,False,380,377,98,747,1.87,Feb 2026
"Matt Willis Ambassador Story | Hook 1 | Vitals⁺ | Hi-fi | Video | Podcast | Supplement overwhelm, Problem/Benefit - Energy, Convenience | Problem Aware, Solution Aware | Brightshift | Energy LP | 2.26",Vitals,False,True,Matt Willis,Celeb,14342,127,13526,5,2026-02-03,2026-02-03,2026-02-14,11,16,Ageing,False,False,893,3481,4475,3877,4.51,Feb 2026
Me vs my brain |  | Lo-fi | Video | 45s-1m | Skit | Brain fog | TOFU | Heights | Vitals⁺ | Delivery #8.25,Vitals,False,False,,Internal,22571,3224,4327,5,2025-05-01,2025-05-01,2025-05-21,20,56,Ageing,False,False,1031,1241,805,1015,1.44,May 2025
Millie Podcast_ Script 2 Long  Hook 2_Hi-fi_Video_Talking to camera_Vitals_Delivery #20,Vitals,False,False,,Internal,12930,43,10723,13,2024-12-16,2025-01-01,2025-01-07,6,73,Ageing,False,False,3206,3808,1724,1563,3.57,Jan 2025
Millie Podcast_ Script 2 Long  Hook 2_Hi-fi_Video_Talking to camera_Vitals_Delivery #20 - Copy,Vitals,False,False,,Internal,5183,102,4392,5,2025-02-27,2025-02-27,2025-03-15,16,65,Ageing,False,False,1771,449,1901,188,1.46,Feb 2025
Millie Podcast_ Script 2 Short Hook 3_Hi-fi_Video_Talking to camera_Vitals_Delivery #20 - Copy,Vitals,False,False,,Internal,5790,118,3512,2,2025-02-27,2025-02-27,2025-03-21,22,65,Ageing,False,False,635,1976,242,162,1.17,Feb 2025
"Instagram story reviews | Week 4 of Heights | Lo-fi | Static |  | Customer quote, Ugly ad | Energy, Focus | MOFU | Heights | Vitals⁺ | Delivery #6.25",Vitals,False,False,,Internal,21916,89,4030,8,2025-04-03,2025-04-05,2025-04-15,10,60,Ageing,False,False,1489,2263,278,0,1.34,Apr 2025
Image | Hambi | CM1 | @HEIGHTS: Iteration_[3/9]_[Intro bundle]_[Native Notes App] | Product Aware | Iterations | Framework |  | 6 - V6,Bundle,True,False,,Hambi,5994,82,3874,2,2025-10-04,2025-10-04,2025-10-31,27,34,Ageing,False,False,1227,368,0,1465,1.29,Oct 2025
"Cortisol | Cortisol down | Vitals⁺ | Static | Static |  | Graphic |  | Personal Problem/Benefit - Cortisol, Science results | Problem Aware | Heights | Energy LP |  | Delivery #21.25",Vitals,False,False,,Internal,5070,71,4888,3,2025-10-29,2025-11-01,2025-11-16,15,30,Ageing,False,False,1900,849,892,1040,1.63,Nov 2025
Don’t buy this probiotic.. | Keep everything running smoothly | Biotic⁺ | Static | Static | Text focus | Challenger | Poo | Solution Chaser | SC - Trust rebuild through evidence | Solution aware | Heights Internal | A/B test | 3.26,Biotic,False,False,,Internal,1258,252,1258,2,2026-02-17,2026-02-18,2026-03-04,14,14,Ageing,False,False,435,445,378,0,1.26,Feb 2026
"Cortisol | IG story - running the show | Vitals⁺ | Lo-fi | Static |  | UGC | Personal story | Personal Problem/Benefit - Cortisol, Personal Problem/Benefit - Focus | Problem Aware | Heights | Energy LP |  | Delivery #21.25",Vitals,False,False,,Internal,4832,88,4832,1,2025-10-29,2025-11-07,2025-11-19,12,29,Ageing,False,False,1033,2582,1216,0,1.61,Nov 2025
"Customer review | Adam | Vitals⁺ + Biotic⁺ + Magnesium⁺, Ultimate Health Trio | Static | Static |  | Product imagery, Customer quote, Discount |  | Personal Problem/Benefit - Sleep | BOFU | Heights | Ultimate Health Trio LP |  | Delivery #14.25",Vitals,True,False,,Internal,4761,170,4761,1,2025-07-24,2025-07-24,2025-08-04,11,44,Ageing,False,False,756,3286,719,0,1.59,Jul 2025
"Customer review | Lorna | Vitals⁺ | Lo-fi | Static |  | UGC, Customer quote, Comparison |  | Personal Problem/Benefit -  Energy, Personal Problem/Benefit - Muscle recovery, Personal Problem/Benefit - Performance | MOFU | Heights | PDP |  | Delivery #14.25",Vitals,False,False,,Internal,8104,98,6654,2,2025-07-21,2025-07-21,2025-08-09,19,44,Ageing,False,False,367,1351,1783,2504,2.22,Jul 2025
"Customer reviews | Intro bundle - Lorraine L | Vitals + Magnesium⁺ + Sleep Mask | Static | Static |  | Product imagery, Customer quote |  | Personal problem - Parenting, Personal Problem/Benefit -  Sleep & energy, Personal Problem/Benefit - Immunity | MOFU | Heights | Intro Bundle LP |  | Delivery #9.25",Vitals,True,False,,Internal,11516,105,7795,5,2025-05-13,2025-05-13,2025-05-21,8,54,Ageing,False,False,2579,2955,1529,716,2.6,May 2025
"Customer reviews | Really starting to see a difference - light blue blue | Biotic⁺ | Static | Static | Customer Quote, Product Imagery | Personal story | Gut health, Poo | Health Optimiser | SC - Predictability = Freedom | Problem aware | Heights Internal | A/B test | 3.26",Biotic,False,False,,Internal,1339,335,1339,2,2026-02-17,2026-02-17,2026-02-25,8,14,Ageing,False,False,756,583,0,0,1.34,Feb 2026
DOAC new edit_Style 1_Hi-fi_Video_Podcast_Vitals_Delivery #14,Vitals,False,False,,Internal,21032,59,14773,4,2024-11-10,2025-01-01,2025-01-04,3,73,Ageing,False,False,5464,4607,4702,0,4.92,Jan 2025
"Dan Podcast - Thrive - Ageing Masterclass | Hook 1 | Thrive⁺ | Hi-fi | Video | Podcast | Educational | Longevity | Health Optimiser | Ageing Well | Problem unaware, Problem aware | Heights Internal | Thrive 2 step | 3.26",Thrive,False,False,,Internal,1003,334,1003,1,2026-02-18,2026-02-18,2026-03-01,11,14,Ageing,False,False,444,560,0,0,1.0,Feb 2026
"Dan Podcast - Thrive - Cellular Health for Dummies [Lo-Fi] | Hook v3 | Thrive⁺ | Lo-fi | Video | UGC, Talking to Camera | Education | Science | Problem Unaware | Heights Internal | PDP 25.25",Thrive,False,False,,Internal,1887,270,1273,3,2025-12-22,2025-12-28,2026-01-02,5,22,Ageing,False,False,1094,156,23,0,1.27,Dec 2025
Dan Podcast - ‘Feel Like Yourself Again’ [Mike] | Hook V2 | Hi-fi | Video | Podcast | Vitals | 24.25,Vitals,False,False,,Internal,3651,85,3651,1,2025-12-09,2025-12-17,2026-01-05,19,23,Ageing,False,False,183,1276,1797,395,1.22,Dec 2025
"Dan VSL - Is it just hype? | Hook 3 | Vitals⁺ | Hi-fi | Video | VSL | Education | Scepticism | Solution Aware | YSC | Energy LP 25.25""",Vitals,False,False,,Internal,4278,116,4108,8,2025-12-24,2025-12-26,2026-01-02,7,22,Ageing,False,False,2341,1767,0,0,1.37,Dec 2025
Dan X Oli Podcast - Biotic | Hook 2 | Biotic⁺ | Hi-fi | Video | Podcast | Education | Problem/Benefit - Gut health | Problem Aware | YSC | PDP 25.25,Biotic,False,False,,Internal,1005,144,1005,1,2025-12-30,2025-12-30,2026-01-10,11,21,Ageing,False,False,555,451,0,0,1.01,Dec 2025
Dan intro bundle_best ever offer_Lo-fi_Video_Talking to camera_Vitals + Magnesium + Sleep Mask_Delivery #21,Vitals,True,False,,Internal,41421,48,18318,7,2024-12-28,2025-01-01,2025-01-06,5,73,Ageing,False,True,4009,4798,4972,3553,6.11,Jan 2025
"Dan podcast | Skeptic Spencer Matthews | Vitals⁺ | Hi-fi | Video | 45s-1m | Podcast, Broll | Inspirational | Customer story | Full funnel | Heights | Energy LP | @danmurrays | Delivery #20.25",Vitals,False,True,Spencer Matthews,Celeb,13214,106,11180,4,2025-10-21,2025-10-22,2025-11-09,18,31,Ageing,False,False,593,957,3589,5407,3.73,Oct 2025
"Don’t buy this probiotic.. | Reach your gut alive | Biotic⁺ | Static | Static | Text focus | Challenger | Gut health, Bacteria survivability | Solution Chaser | SC - Trust rebuild through evidence | Solution aware | Heights Internal | A/B test | 3.26",Biotic,False,False,,Internal,1052,210,1052,2,2026-02-17,2026-02-18,2026-02-26,8,14,Ageing,False,False,868,184,0,0,1.05,Feb 2026
Image | Hambi |  | Iteration_[01/10]_[Heights Vitals]_[Not Your Average Multivitamin] | Solution Aware | Iterations | Framework | Angle Test | 8 | V8,Vitals,False,False,,Hambi,8006,92,7999,3,2025-10-28,2025-11-02,2025-11-11,9,30,Ageing,False,False,2245,2322,2314,1117,2.67,Nov 2025
"Don’t buy this probiotic.. | Support from the inside out | Biotic⁺ | Static | Static | Text focus | Challenger | Energy, Focus, Immunity | Health Optimiser | HO - Clean inputs clean outputs | Solution aware | Heights Internal | A/B test | 3.26",Biotic,False,False,,Internal,1230,176,1230,2,2026-02-17,2026-02-18,2026-02-28,10,14,Ageing,False,False,515,716,0,0,1.23,Feb 2026
"Fatherhood Persona  | Too tired to play | Vitals⁺ | Lo-fi | Video | 30-45s | Compilation, Voiceover, AI | Personal story | Personal Problem/Benefit -  Energy, Personal problem - Busy lives, Personal problem - Parenting | Problem Aware | Icon | Intro Bundle LP |  | Delivery #21.25",Vitals,True,False,,Internal,4284,148,4284,2,2025-10-30,2025-10-30,2025-11-04,5,30,Ageing,False,False,3808,477,0,0,1.43,Oct 2025
"Free Magnesium | Blue shot | Vitals⁺ | Static | Static | Product Imagery, Discount | Ready to Buy | Heights Internal | Energy LP
25.25",Vitals,True,False,,Internal,6530,56,4700,4,2025-12-28,2025-12-28,2026-01-13,16,22,Ageing,False,False,121,1668,2182,709,1.57,Dec 2025
"Free Magnesium | Warm shot | Vitals⁺ | Static | Static | Product Imagery, Discount | Ready to Buy | Heights Internal | Energy LP25.25",Vitals,True,False,,Internal,52983,57,52290,6,2026-01-06,2026-01-06,2026-01-07,1,20,Ageing,False,True,27448,15073,8198,0,17.43,Jan 2026
"Hangover | Again? | Vitals⁺ | Lo-fi | Static |  | Product imagery, Text focus | Funny, Challenger | Seasonal | TOFU | Heights | Energy LP |  | Delivery #16.25",Vitals,False,False,,Internal,15066,90,9460,7,2025-08-18,2025-08-19,2025-08-31,12,40,Ageing,False,False,1154,3108,2452,2323,3.15,Aug 2025
Harlem shake |  | Lo-fi | Video | 20-30s | Trend | Energy | TOFU | Heights | Vitals⁺ | Delivery #8.25,Vitals,False,False,,Internal,8123,2031,3823,3,2025-05-01,2025-05-01,2025-05-22,21,56,Ageing,False,False,2254,313,390,728,1.27,May 2025
I'm an idiot__Lo-fi_Video_Talking to camera_Vitals + Magnesium⁺ + Sleep Mask_Delivery #2.25,Vitals,True,False,,Internal,17316,77,5080,5,2025-02-06,2025-02-06,2025-03-01,23,68,Ageing,False,False,15,7,1852,2648,1.69,Feb 2025
IMAGE | Bundle v1,Bundle,False,False,,Internal,64285,40,43793,3,2024-11-06,2025-01-01,2025-01-03,2,73,Ageing,False,True,9931,11582,10195,9601,14.6,Jan 2025
IMAGE | Bundle v2,Bundle,False,False,,Internal,19127,42,13574,3,2024-11-06,2025-01-01,2025-01-06,5,73,Ageing,False,True,4147,3566,3140,1928,4.52,Jan 2025
1.33 for x_Cortisol_Static_Static__Product imagery_Price positioning_BOFU_Heights_Vitals⁺_Delivery #4.25,Vitals,False,False,,Internal,4327,149,4327,3,2025-03-10,2025-03-24,2025-04-16,23,61,Ageing,False,False,33,428,1491,2090,1.44,Mar 2025
Image | HM | CM2 | DESIGN NET NEW: [C8]_[Vitals]_[Notes Section] | Problem Aware | Design | Framework | Menopause Pain-point Stacking | 4 | V2,Vitals,False,False,,Hambi,4235,94,4234,1,2025-12-28,2025-12-28,2026-01-07,10,22,Ageing,False,False,1336,2898,0,0,1.41,Dec 2025
Image | HM | CM4 | DESIGN NET NEW: [C8]_[Vitals]_[Instagram Story] | Problem Aware | Design | Framework | Angle Test | 4,Vitals,False,False,,Hambi,6498,118,5288,8,2026-02-09,2026-02-09,2026-02-28,19,15,Ageing,False,False,1150,567,1628,1448,1.76,Feb 2026
Image | Hambi |  | ITERATION: Iteration_[2/12]_[Sleep & Energy Bundle]_[Sleep & Energy Bundle Offer]  | Product Aware | Iterations | Framework | Bundle/Offer | 3,Bundle,True,False,,Hambi,14994,79,9043,3,2026-01-20,2026-01-20,2026-02-02,13,18,Ageing,False,False,978,2367,2837,2331,3.01,Jan 2026
“I’m sorry” hambi iterations | Vitals - green | Vitals⁺ | Static | Static | Text focus | Supportive | Busy lives | Problem Unaware | Heights Internal | Energy LP | 1.26,Vitals,False,False,,Hambi,3007,104,3007,2,2026-01-23,2026-01-24,2026-02-04,11,18,Ageing,False,False,1886,1120,0,0,1.0,Jan 2026
